,time,Fx,Fy,Fz,Mx,My,Mz
331,9.783224,1.52588,2.92969,8.30078,0.695801,0.668335,0.567627
332,9.783284,0.915527,3.41797,4.5166,0.714111,0.723267,0.485229
333,9.783344,0.854492,2.80762,7.32422,0.640869,0.613403,0.668335
334,9.783404,1.09863,3.23486,8.42285,0.714111,0.558472,0.549316
335,9.783464,1.15967,3.84521,7.08008,0.778198,0.622559,0.668335
336,9.783524,1.46484,4.08936,10.376,0.622559,0.549316,0.576782
337,9.783584,0.915527,3.84521,7.93457,0.67749,0.650024,0.558472
338,9.783644,1.15967,3.66211,9.15527,0.65918,0.65918,0.585938
339,9.783704,1.64795,3.72314,8.42285,0.668335,0.50354,0.466919
340,9.783764,1.46484,3.23486,9.76563,0.668335,0.448608,0.283813
341,9.783824,1.2207,2.2583,7.32422,0.723267,0.576782,0.631714
342,9.783884,1.2207,3.35693,9.15527,0.695801,0.549316,0.540161
343,9.783944,0.976563,3.84521,9.39941,0.750732,0.67749,0.549316
344,9.784004,0.610352,3.78418,7.8125,0.704956,0.695801,0.485229
345,9.784064,0.793457,3.2959,8.42285,0.787354,0.67749,0.567627
346,9.784124,1.34277,2.86865,7.56836,0.723267,0.723267,0.613403
347,9.784184,1.28174,2.86865,10.8643,0.640869,0.631714,0.842285
348,9.784244,1.09863,1.83105,8.78906,0.585938,0.521851,0.485229
349,9.784304,1.40381,2.44141,6.71387,0.65918,0.668335,0.595093
350,9.784364,1.28174,2.80762,9.15527,0.549316,0.622559,0.622559
351,9.784424,1.64795,3.66211,7.44629,0.750732,0.558472,0.466919
352,9.784484,1.52588,3.17383,7.56836,0.65918,0.622559,0.631714
353,9.784544,1.46484,3.72314,8.05664,0.631714,0.613403,0.558472
354,9.784604,1.52588,3.35693,8.42285,0.723267,0.613403,0.558472
355,9.784664,1.34277,3.05176,8.30078,0.714111,0.631714,0.650024
356,9.784724,1.0376,2.68555,9.27734,0.494385,0.485229,0.567627
357,9.784784,0.976563,3.11279,7.93457,0.631714,0.631714,0.485229
358,9.784844,1.34277,2.62451,6.5918,0.769043,0.631714,0.549316
359,9.784904,1.70898,3.17383,9.52148,0.65918,0.50354,0.457764
360,9.784964,1.0376,3.35693,8.91113,0.714111,0.604248,0.494385
361,9.785024,0.976563,2.31934,9.27734,0.704956,0.631714,0.631714
362,9.785084,0.427246,3.17383,8.17871,0.704956,0.723267,0.476074
363,9.785144,0.854492,2.92969,5.12695,0.723267,0.668335,0.384521
364,9.785204,1.40381,2.56348,5.61523,0.668335,0.650024,0.668335
365,9.785264,1.09863,2.74658,7.69043,0.640869,0.585938,0.421143
366,9.785324,2.2583,2.44141,6.34766,0.67749,0.640869,0.704956
367,9.785384,1.70898,2.62451,8.66699,0.549316,0.540161,0.558472
368,9.785444,0.793457,3.23486,6.95801,0.631714,0.613403,0.549316
369,9.785504,0.305176,3.90625,7.56836,0.604248,0.650024,0.631714
370,9.785564,1.34277,3.11279,7.32422,0.604248,0.595093,0.576782
371,9.785624,1.77002,2.92969,8.91113,0.631714,0.485229,0.338745
372,9.785684,1.70898,2.44141,5.85938,0.650024,0.595093,0.549316
373,9.785744,1.15967,2.74658,8.17871,0.567627,0.439453,0.595093
374,9.785804,1.28174,2.92969,8.54492,0.686646,0.631714,0.540161
