DynoWare	Version 3.2.2.0
Path:	C:\Documents and Settings\User\Dokumenty\Dynamometer - Testovanie rezné sily\5 rezne sily od 12_2020 do projektu\Rn30um_nastroj3\
Filename:	t0.dwd
Config ID:	t0.cfg
Setup ID:	0
Manipulated:	0
Filename 1:	 
Filename 2:	 
Date:	Friday, February 05, 2021
Time:	08:49:39
Sampling rate [Hz]:	16667
Measuring time [s]:	20
Delay time [s]:	0
Cycle time [s]:	0
Cycles:	1
Samples per channel:	333321
Cycle interval:	0
Cycle No:	1
Time	Fx	Fy	Fz	Mx	My	Mz
s	N	N	N	Nm	Nm	Nm
9.390172	0.793457	3.479	7.93457	0.67749	0.558472	0.457764
9.390232	1.2207	3.17383	7.08008	0.576782	0.650024	0.631714
9.390292	1.70898	2.92969	7.56836	0.622559	0.613403	0.65918
9.390352	1.15967	2.50244	6.34766	0.622559	0.631714	0.604248
9.390412	1.28174	3.23486	7.69043	0.640869	0.695801	0.576782
9.390472	1.64795	3.90625	7.20215	0.695801	0.686646	0.531006
9.390532	1.64795	3.84521	4.76074	0.704956	0.613403	0.576782
9.390592	1.0376	2.74658	7.93457	0.778198	0.668335	0.631714
9.390652	0.366211	3.78418	7.69043	0.714111	0.640869	0.531006
9.390712	1.0376	2.38037	10.6201	0.531006	0.585938	0.604248
9.390772	1.34277	3.35693	3.05176	0.769043	0.814819	0.695801
9.390832	1.89209	3.17383	6.95801	0.668335	0.585938	0.357056
9.390892	1.40381	2.19727	7.8125	0.558472	0.476074	0.393677
9.390952	1.89209	2.99072	5.49316	0.714111	0.604248	0.668335
9.391012	1.89209	3.41797	7.32422	0.704956	0.65918	0.613403
9.391072	1.15967	3.41797	8.30078	0.640869	0.695801	0.640869
9.391132	1.2207	3.479	9.27734	0.640869	0.695801	0.521851
9.391192	1.28174	3.11279	6.34766	0.613403	0.67749	0.631714
9.391252	1.28174	2.2583	7.08008	0.714111	0.714111	0.631714
9.391312	1.70898	3.05176	7.56836	0.732422	0.65918	0.576782
9.391372	2.0752	2.44141	8.17871	0.585938	0.531006	0.485229
9.391432	2.0752	2.68555	6.95801	0.65918	0.622559	0.65918
9.391492	1.70898	3.72314	7.08008	0.67749	0.668335	0.65918
9.391552	1.15967	3.23486	7.08008	0.595093	0.640869	0.485229
9.391612	1.0376	3.05176	8.17871	0.67749	0.650024	0.65918
9.391672	1.89209	3.54004	7.69043	0.650024	0.622559	0.558472
9.391732	1.40381	2.99072	5.85938	0.67749	0.65918	0.650024
9.391792	1.83105	2.80762	7.8125	0.65918	0.640869	0.640869
9.391852	1.70898	3.11279	7.08008	0.558472	0.50354	0.375366
9.391912	1.52588	2.2583	5.24902	0.622559	0.65918	0.805664
9.391972	2.0752	3.90625	7.32422	0.778198	0.723267	0.585938
9.392032	2.2583	3.72314	7.56836	0.613403	0.457764	0.338745
9.392092	1.83105	2.86865	7.08008	0.595093	0.531006	0.576782
9.392152	1.40381	3.11279	5.7373	0.732422	0.723267	0.704956
9.392212	0.793457	2.80762	6.83594	0.613403	0.613403	0.549316
9.392272	0.976563	3.2959	6.95801	0.613403	0.695801	0.549316
9.392332	1.15967	3.78418	8.17871	0.622559	0.631714	0.531006
9.392392	1.58691	3.11279	4.63867	0.686646	0.613403	0.604248
9.392452	1.77002	3.17383	5.85938	0.704956	0.668335	0.65918
9.392512	1.77002	3.84521	7.8125	0.650024	0.521851	0.448608
9.392572	1.28174	3.17383	6.5918	0.576782	0.576782	0.595093
9.392632	1.09863	3.54004	7.44629	0.686646	0.695801	0.686646
9.392692	1.28174	3.66211	5.7373	0.714111	0.695801	0.604248
9.392752	1.40381	3.17383	6.34766	0.604248	0.576782	0.540161
9.392812	1.70898	3.17383	7.56836	0.65918	0.604248	0.549316
9.392872	1.83105	3.2959	6.46973	0.640869	0.631714	0.613403
9.392932	1.40381	3.479	6.5918	0.668335	0.668335	0.613403
9.392992	1.83105	3.60107	8.05664	0.695801	0.695801	0.613403
9.393052	1.58691	3.11279	8.30078	0.531006	0.613403	0.558472
9.393112	1.77002	3.2959	1.34277	0.796509	0.769043	0.695801
9.393172	1.64795	2.86865	8.78906	0.686646	0.631714	0.448608
9.393232	0.976563	2.50244	7.20215	0.540161	0.549316	0.476074
9.393292	1.09863	2.92969	6.5918	0.65918	0.704956	0.759888
9.393352	1.95313	3.479	5.7373	0.723267	0.686646	0.613403
9.393412	1.0376	3.60107	7.08008	0.604248	0.604248	0.485229
9.393472	1.2207	3.84521	8.30078	0.622559	0.613403	0.476074
9.393532	1.46484	3.78418	5.61523	0.668335	0.631714	0.622559
9.393592	1.40381	3.23486	6.71387	0.65918	0.65918	0.668335
9.393652	1.70898	3.78418	7.44629	0.732422	0.695801	0.65918
9.393712	2.0752	3.05176	8.05664	0.521851	0.50354	0.494385
9.393772	1.28174	2.92969	5.49316	0.567627	0.595093	0.512695
9.393832	1.70898	3.66211	6.10352	0.723267	0.723267	0.65918
9.393892	1.58691	3.35693	6.10352	0.686646	0.604248	0.50354
9.393952	1.40381	3.35693	6.71387	0.695801	0.640869	0.549316
9.394012	1.95313	3.72314	6.83594	0.640869	0.650024	0.567627
9.394072	1.15967	3.35693	5.37109	0.576782	0.640869	0.704956
9.394132	1.58691	3.23486	6.95801	0.714111	0.67749	0.65918
