DynoWare	Version 3.2.2.0
Path:	C:\Documents and Settings\User\Dokumenty\Dynamometer - Testovanie rezné sily\5 rezne sily od 12_2020 do projektu\Rn45um_nastroj2\
Filename:	t0.dwd
Config ID:	t0.cfg
Setup ID:	0
Manipulated:	0
Filename 1:	 
Filename 2:	 
Date:	Wednesday, January 20, 2021
Time:	13:50:27
Sampling rate [Hz]:	16667
Measuring time [s]:	20
Delay time [s]:	0
Cycle time [s]:	0
Cycles:	1
Samples per channel:	333321
Cycle interval:	0
Cycle No:	1
Time	Fx	Fy	Fz	Mx	My	Mz
s	N	N	N	Nm	Nm	Nm
10.038879	0.793457	2.44141	11.5967	0.567627	0.842285	0.65918
10.038939	0.549316	2.68555	11.3525	0.549316	0.732422	0.65918
10.038999	1.09863	2.31934	11.3525	0.430298	0.650024	0.714111
10.039059	1.15967	2.56348	13.0615	0.411987	0.640869	0.613403
10.039119	1.64795	3.23486	11.5967	0.494385	0.686646	0.595093
10.039179	1.58691	3.60107	8.91113	0.558472	0.67749	0.65918
10.039239	1.64795	3.60107	12.6953	0.494385	0.613403	0.549316
10.039299	1.15967	3.35693	12.5732	0.558472	0.686646	0.531006
10.039359	0.915527	3.05176	13.0615	0.549316	0.732422	0.567627
10.039419	1.09863	3.11279	9.64355	0.595093	0.714111	0.439453
10.039479	1.09863	2.62451	10.7422	0.531006	0.732422	0.540161
10.039539	0.976563	2.56348	12.9395	0.540161	0.686646	0.640869
10.039599	1.52588	3.2959	12.5732	0.604248	0.686646	0.485229
10.039659	1.34277	3.17383	11.1084	0.595093	0.759888	0.457764
10.039719	1.40381	3.17383	12.3291	0.567627	0.750732	0.622559
10.039779	0.976563	3.05176	15.8691	0.585938	0.897217	0.714111
10.039839	0.610352	2.50244	12.9395	0.50354	0.741577	0.759888
10.039899	0.793457	2.62451	11.4746	0.549316	0.704956	0.494385
10.039959	0.732422	2.13623	11.3525	0.549316	0.769043	0.604248
10.040019	1.28174	2.80762	11.2305	0.50354	0.67749	0.704956
10.040079	1.70898	3.35693	12.4512	0.50354	0.686646	0.567627
10.040139	1.40381	3.54004	11.1084	0.50354	0.576782	0.439453
10.040199	1.70898	3.05176	14.5264	0.494385	0.585938	0.421143
10.040259	1.34277	3.2959	10.376	0.585938	0.695801	0.540161
10.040319	1.34277	3.17383	13.0615	0.576782	0.750732	0.567627
10.040379	0.671387	3.54004	13.6719	0.521851	0.631714	0.512695
10.040439	0.976563	2.80762	10.9863	0.604248	0.695801	0.50354
10.040499	0.915527	2.80762	12.4512	0.622559	0.778198	0.540161
10.040559	0.976563	3.479	11.4746	0.686646	0.796509	0.549316
10.040619	1.28174	3.17383	11.1084	0.549316	0.714111	0.67749
10.040679	1.15967	3.05176	11.4746	0.540161	0.67749	0.585938
10.040739	0.915527	3.54004	12.3291	0.622559	0.778198	0.50354
10.040799	1.0376	2.56348	12.9395	0.549316	0.741577	0.650024
10.040859	1.2207	2.80762	11.4746	0.50354	0.67749	0.650024
10.040919	0.854492	2.92969	11.1084	0.448608	0.65918	0.714111
10.040979	1.52588	3.35693	13.3057	0.402832	0.613403	0.531006
10.041039	1.09863	3.41797	10.7422	0.50354	0.650024	0.567627
10.041099	1.58691	3.60107	10.6201	0.494385	0.686646	0.613403
10.041159	1.52588	4.02832	12.9395	0.466919	0.640869	0.549316
10.041219	1.58691	3.72314	13.4277	0.521851	0.604248	0.540161
10.041279	1.09863	3.60107	11.5967	0.521851	0.704956	0.485229
10.041339	0.976563	3.54004	7.56836	0.576782	0.686646	0.411987
10.041399	0.793457	3.05176	11.3525	0.613403	0.778198	0.585938
10.041459	0.976563	2.86865	12.6953	0.540161	0.714111	0.622559
10.041519	0.976563	2.99072	11.1084	0.604248	0.67749	0.494385
10.041579	1.28174	2.80762	12.207	0.622559	0.750732	0.613403
10.041639	0.915527	3.17383	11.5967	0.558472	0.723267	0.650024
10.041699	0.915527	3.60107	12.085	0.485229	0.85144	0.85144
10.041759	1.09863	3.41797	11.7188	0.448608	0.640869	0.585938
10.041819	1.09863	2.74658	12.4512	0.549316	0.759888	0.485229
10.041879	1.28174	3.17383	10.7422	0.567627	0.769043	0.714111
10.041939	1.2207	3.05176	11.4746	0.512695	0.65918	0.650024
10.041999	1.64795	3.17383	12.3291	0.448608	0.668335	0.540161
10.042059	1.40381	3.78418	12.3291	0.494385	0.695801	0.430298
10.042119	1.52588	4.27246	13.4277	0.604248	0.576782	0.411987
10.042179	1.09863	4.08936	10.7422	0.668335	0.686646	0.466919
10.042239	0.671387	3.78418	12.207	0.540161	0.686646	0.576782
10.042299	1.09863	3.41797	12.6953	0.531006	0.585938	0.604248
10.042359	1.2207	3.11279	12.4512	0.613403	0.732422	0.531006
10.042419	1.40381	3.11279	12.085	0.549316	0.759888	0.567627
10.042479	1.28174	2.86865	10.9863	0.540161	0.805664	0.631714
10.042539	1.09863	2.86865	10.8643	0.485229	0.686646	0.631714
10.042599	1.64795	2.86865	12.8174	0.531006	0.686646	0.448608
10.042659	1.2207	4.08936	10.6201	0.512695	0.704956	0.576782
10.042719	0.793457	3.90625	10.8643	0.466919	0.65918	0.640869
10.042779	0.976563	3.60107	10.6201	0.494385	0.686646	0.622559
10.042839	0.976563	3.54004	13.3057	0.485229	0.585938	0.50354
10.042899	1.83105	3.23486	12.9395	0.430298	0.558472	0.384521
10.042959	1.09863	3.11279	10.9863	0.576782	0.650024	0.521851
10.043019	1.2207	3.11279	11.5967	0.585938	0.723267	0.595093
10.043079	1.64795	3.54004	14.1602	0.531006	0.695801	0.558472
10.043139	1.28174	4.02832	11.3525	0.585938	0.732422	0.549316
10.043199	0.915527	3.78418	11.2305	0.613403	0.741577	0.585938
